latitude,longitude,color,year,country,sector
,,purple,2005,Germany,"Recreational, cultural and sporting activities"
53.0,-8.0,purple,2005,Ireland,Computer and related activities
52.902,10.618,purple,2005,Germany,Computer and related activities
,,purple,2005,Germany,Computer and related activities
14.0,101.0,purple,2005,RoW Asia and Pacific,Financial intermediation
56.502,-1.382,purple,2005,United Kingdom,Real estate activities
,,purple,2005,United Kingdom,Real estate activities
54.6,-2.0,purple,2005,United Kingdom,Financial intermediation
5.902,-72.632,purple,2005,RoW America,Real estate activities
,,purple,2005,RoW America,Real estate activities
14.0,101.0,purple,2005,RoW Asia and Pacific,Financial intermediation
51.672,6.748,purple,2005,Luxembourg,Activities auxiliary to financial intermediation
,,purple,2005,Luxembourg,Activities auxiliary to financial intermediation
40.83,-98.58,purple,2005,USA,Financial intermediation
5.902,-72.632,purple,2005,RoW America,Real estate activities
,,purple,2005,RoW America,Real estate activities
54.6,-2.0,purple,2005,United Kingdom,Other business activities
38.928,-97.962,purple,2005,USA,Construction
,,purple,2005,USA,Construction
52.32,5.55,purple,2005,Netherlands,Other business activities
56.502,-1.382,purple,2005,United Kingdom,Other business activities
,,purple,2005,United Kingdom,Other business activities
23.72,44.12,purple,2005,RoW Middle East,Other land transport
52.902,10.618,purple,2005,Germany,Supporting and auxiliary transport activities
,,purple,2005,Germany,Supporting and auxiliary transport activities
65.0,11.0,purple,2005,Norway,Sea and coastal water transport
36.902,136.618,purple,2005,Japan,Sea and coastal water transport
,,purple,2005,Japan,Sea and coastal water transport
14.0,101.0,purple,2005,RoW Asia and Pacific,Other land transport
52.902,10.618,purple,2005,Germany,Supporting and auxiliary transport activities
,,purple,2005,Germany,Supporting and auxiliary transport activities
35.84,103.45,purple,2005,China,Sea and coastal water transport
36.902,136.618,purple,2005,Japan,Sea and coastal water transport
,,purple,2005,Japan,Sea and coastal water transport
35.0,136.0,purple,2005,Japan,Sea and coastal water transport
37.0156,101.832,purple,2005,China,"Manufacture of basic iron, steel and ferro-alloys"
,,purple,2005,China,"Manufacture of basic iron, steel and ferro-alloys"
54.6,-2.0,purple,2005,United Kingdom,Financial intermediation
42.732,-97.962,purple,2005,USA,Real estate activities
,,purple,2005,USA,Real estate activities
53.0,-8.0,purple,2005,Ireland,Insurance and pension funding
42.732,-97.962,purple,2005,USA,Other business activities
,,purple,2005,USA,Other business activities
51.0,10.0,purple,2005,Germany,Other business activities
56.502,-1.382,purple,2005,United Kingdom,Other business activities
,,purple,2005,United Kingdom,Other business activities
4.0,-73.25,purple,2005,RoW America,Insurance and pension funding
42.732,-97.962,purple,2005,USA,Real estate activities
,,purple,2005,USA,Real estate activities
52.32,5.55,purple,2005,Netherlands,Other business activities
52.902,10.618,purple,2005,Germany,Other business activities
,,purple,2005,Germany,Other business activities
14.0,101.0,purple,2005,RoW Asia and Pacific,Supporting and auxiliary transport activities
52.902,10.618,purple,2005,Germany,Supporting and auxiliary transport activities
,,purple,2005,Germany,Supporting and auxiliary transport activities
40.83,-98.58,purple,2005,USA,Research and development
54.1756,-9.618,purple,2005,Ireland,Chemicals
,,purple,2005,Ireland,Chemicals
40.83,-98.58,purple,2005,USA,Other business activities
36.902,136.618,purple,2005,Japan,Computer and related activities
,,purple,2005,Japan,Computer and related activities
54.6,-2.0,purple,2005,United Kingdom,Other business activities
52.902,10.618,purple,2005,Germany,Other business activities
,,purple,2005,Germany,Other business activities
54.6,-2.0,purple,2005,United Kingdom,Financial intermediation
25.622,44.738,purple,2005,RoW Middle East,Financial intermediation
,,purple,2005,RoW Middle East,Financial intermediation
14.0,101.0,purple,2005,RoW Asia and Pacific,Financial intermediation
42.732,-97.962,purple,2005,USA,Financial intermediation
,,purple,2005,USA,Financial intermediation
14.0,101.0,purple,2005,RoW Asia and Pacific,Sea and coastal water transport
57.902,10.618,purple,2005,Denmark,Other land transport
,,purple,2005,Denmark,Other land transport
14.0,101.0,purple,2005,RoW Asia and Pacific,Other land transport
42.732,-97.962,purple,2005,USA,Public administration and defence; social security
,,purple,2005,USA,Public administration and defence; social security
40.83,-98.58,purple,2005,USA,Financial intermediation
25.622,44.738,purple,2005,RoW Middle East,Financial intermediation
,,purple,2005,RoW Middle East,Financial intermediation
14.0,101.0,purple,2005,RoW Asia and Pacific,Sea and coastal water transport
37.0156,101.832,purple,2005,China,"Manufacture of basic iron, steel and ferro-alloys"
,,purple,2005,China,"Manufacture of basic iron, steel and ferro-alloys"
4.0,-73.25,purple,2005,RoW America,Insurance and pension funding
54.902,-7.382,purple,2005,Ireland,Insurance and pension funding
,,purple,2005,Ireland,Insurance and pension funding
23.72,44.12,purple,2005,RoW Middle East,Supporting and auxiliary transport activities
42.732,-97.962,purple,2005,USA,Air transport
,,purple,2005,USA,Air transport
23.72,44.12,purple,2005,RoW Middle East,Post and telecommunications
42.732,-97.962,purple,2005,USA,Post and telecommunications
,,purple,2005,USA,Post and telecommunications
40.83,-98.58,purple,2005,USA,Sea and coastal water transport
36.902,136.618,purple,2005,Japan,Sea and coastal water transport
,,purple,2005,Japan,Sea and coastal water transport
40.83,-98.58,lime,2006,USA,Cultivation of oil seeds
37.0156,101.832,lime,2006,China,Processing vegetable oils and fats
,,lime,2006,China,Processing vegetable oils and fats
40.83,-98.58,lime,2006,USA,Cultivation of cereal grains
36.1756,134.382,lime,2006,Japan,Processing of food products
,,lime,2006,Japan,Processing of food products
4.0,-73.25,lime,2006,RoW America,Cultivation of wheat
-11.8244,-54.618,lime,2006,Brazil,Processing of food products
,,lime,2006,Brazil,Processing of food products
14.0,101.0,lime,2006,RoW Asia and Pacific,Cultivation of crops
33.938,104.068,lime,2006,China,Construction
,,lime,2006,China,Construction
4.0,-73.25,lime,2006,RoW America,Cultivation of oil seeds
37.0156,101.832,lime,2006,China,Processing vegetable oils and fats
,,lime,2006,China,Processing vegetable oils and fats
40.83,-98.58,lime,2006,USA,Cultivation of cereal grains
24.1756,-103.618,lime,2006,Mexico,Processing of food products
,,lime,2006,Mexico,Processing of food products
4.0,-73.25,lime,2006,RoW America,Cultivation of crops
42.0056,-100.198,lime,2006,USA,Processing of food products
,,lime,2006,USA,Processing of food products
14.0,101.0,lime,2006,RoW Asia and Pacific,Cultivation of crops
37.0156,101.832,lime,2006,China,Processing of food products
,,lime,2006,China,Processing of food products
-13.0,-53.0,lime,2006,Brazil,Cultivation of oil seeds
37.0156,101.832,lime,2006,China,Processing vegetable oils and fats
,,lime,2006,China,Processing vegetable oils and fats
4.0,-73.25,lime,2006,RoW America,"Cultivation of vegetables, fruit, nuts"
42.0056,-100.198,lime,2006,USA,Processing of food products
,,lime,2006,USA,Processing of food products
23.0,-102.0,lime,2006,Mexico,"Cultivation of vegetables, fruit, nuts"
42.0056,-100.198,lime,2006,USA,Processing of food products
,,lime,2006,USA,Processing of food products
60.0,-106.0,lime,2006,Canada,Cattle farming
42.0056,-100.198,lime,2006,USA,Processing of meat cattle
,,lime,2006,USA,Processing of meat cattle
40.83,-98.58,lime,2006,USA,Cultivation of oil seeds
25.1756,119.382,lime,2006,Taiwan,Processing of food products
,,lime,2006,Taiwan,Processing of food products
40.83,-98.58,lime,2006,USA,Cultivation of oil seeds
37.0156,101.832,lime,2006,China,Plastics
,,lime,2006,China,Plastics
14.0,101.0,lime,2006,RoW Asia and Pacific,"Cultivation of vegetables, fruit, nuts"
37.0156,101.832,lime,2006,China,Processing of food products
,,lime,2006,China,Processing of food products
40.83,-98.58,lime,2006,USA,Cultivation of cereal grains
37.1756,126.382,lime,2006,South Korea,Processing of food products
,,lime,2006,South Korea,Processing of food products
4.0,-73.25,lime,2006,RoW America,Cultivation of oil seeds
25.1756,119.382,lime,2006,Taiwan,Processing of food products
,,lime,2006,Taiwan,Processing of food products
47.0,2.0,lime,2006,France,Cattle farming
43.6756,10.882,lime,2006,Italy,Processing of meat cattle
,,lime,2006,Italy,Processing of meat cattle
4.0,-73.25,lime,2006,RoW America,Cultivation of crops
42.0056,-100.198,lime,2006,USA,Manufacture of tobacco products
,,lime,2006,USA,Manufacture of tobacco products
14.0,101.0,lime,2006,RoW Asia and Pacific,"Cultivation of vegetables, fruit, nuts"
36.1756,134.382,lime,2006,Japan,Processing of food products
,,lime,2006,Japan,Processing of food products
4.0,-73.25,lime,2006,RoW America,Cultivation of oil seeds
37.0156,101.832,lime,2006,China,Plastics
,,lime,2006,China,Plastics
-13.0,-53.0,lime,2006,Brazil,Cultivation of oil seeds
25.1756,119.382,lime,2006,Taiwan,Processing of food products
,,lime,2006,Taiwan,Processing of food products
14.0,101.0,lime,2006,RoW Asia and Pacific,Cultivation of crops
42.0056,-100.198,lime,2006,USA,Processing of food products
,,lime,2006,USA,Processing of food products
40.83,-98.58,lime,2006,USA,Cultivation of plant-based fibers
33.938,104.068,lime,2006,China,Construction
,,lime,2006,China,Construction
40.83,-98.58,lime,2006,USA,Cultivation of cereal grains
24.8956,42.502,lime,2006,RoW Middle East,Chemicals
,,lime,2006,RoW Middle East,Chemicals
40.83,-98.58,lime,2006,USA,Cultivation of plant-based fibers
25.1756,119.382,lime,2006,Taiwan,Manufacture of textiles
,,lime,2006,Taiwan,Manufacture of textiles
40.83,-98.58,lime,2006,USA,Cultivation of wheat
24.8956,42.502,lime,2006,RoW Middle East,Chemicals
,,lime,2006,RoW Middle East,Chemicals
66.42,94.25,lime,2006,Russia,Forestry
36.1756,134.382,lime,2006,Japan,Manufacture of wood products
,,lime,2006,Japan,Manufacture of wood products
4.0,-73.25,lime,2006,RoW America,Cultivation of crops
42.732,-97.962,lime,2006,USA,Real estate activities
,,lime,2006,USA,Real estate activities
23.0,-102.0,lime,2006,Mexico,Cattle farming
42.0056,-100.198,lime,2006,USA,Processing of meat cattle
,,lime,2006,USA,Processing of meat cattle
14.0,101.0,lime,2006,RoW Asia and Pacific,Forestry
37.1756,126.382,lime,2006,South Korea,Manufacture of wood products
,,lime,2006,South Korea,Manufacture of wood products
-13.0,-53.0,lime,2006,Brazil,Cultivation of oil seeds
37.0156,101.832,lime,2006,China,Plastics
,,lime,2006,China,Plastics
14.0,101.0,lime,2006,RoW Asia and Pacific,Cultivation of crops
36.1756,134.382,lime,2006,Japan,Processing of food products
,,lime,2006,Japan,Processing of food products
60.0,-106.0,lime,2006,Canada,Pigs farming
42.0056,-100.198,lime,2006,USA,Processing of meat pigs
,,lime,2006,USA,Processing of meat pigs
66.42,94.25,lime,2006,Russia,Cultivation of wheat
24.8956,42.502,lime,2006,RoW Middle East,Chemicals
,,lime,2006,RoW Middle East,Chemicals
49.0,32.0,lime,2006,RoW Europe,Cultivation of cereal grains
24.8956,42.502,lime,2006,RoW Middle East,Chemicals
,,lime,2006,RoW Middle East,Chemicals
9.0,8.0,lime,2006,RoW Africa,Cultivation of crops
42.0056,-100.198,lime,2006,USA,Processing of food products
,,lime,2006,USA,Processing of food products
40.83,-98.58,lime,2006,USA,Cultivation of wheat
5.1756,-74.868,lime,2006,RoW America,Processing of food products
,,lime,2006,RoW America,Processing of food products
66.42,94.25,lime,2006,Russia,Forestry
37.0156,101.832,lime,2006,China,Paper
,,lime,2006,China,Paper
14.0,101.0,lime,2006,RoW Asia and Pacific,Fishing
36.1756,134.382,lime,2006,Japan,Manufacture of fish products
,,lime,2006,Japan,Manufacture of fish products
40.83,-98.58,lime,2006,USA,Cultivation of cereal grains
5.1756,-74.868,lime,2006,RoW America,Processing of food products
,,lime,2006,RoW America,Processing of food products
40.83,-98.58,lime,2006,USA,Cultivation of oil seeds
36.1756,134.382,lime,2006,Japan,Processing vegetable oils and fats
,,lime,2006,Japan,Processing vegetable oils and fats
22.8,80.0,lime,2006,India,Cultivation of plant-based fibers
15.1756,99.382,lime,2006,RoW Asia and Pacific,Chemicals
,,lime,2006,RoW Asia and Pacific,Chemicals
40.83,-98.58,lime,2006,USA,Cultivation of wheat
36.1756,134.382,lime,2006,Japan,Processing of food products
,,lime,2006,Japan,Processing of food products
40.83,-98.58,lime,2006,USA,Cultivation of plant-based fibers
35.84,105.45,lime,2006,China,Cultivation of plant-based fibers
,,lime,2006,China,Cultivation of plant-based fibers
47.0,2.0,lime,2006,France,Cattle farming
43.6756,10.882,lime,2006,Italy,Processing of food products
,,lime,2006,Italy,Processing of food products
40.83,-98.58,lime,2006,USA,Cultivation of oil seeds
24.1756,-103.618,lime,2006,Mexico,Processing vegetable oils and fats
,,lime,2006,Mexico,Processing vegetable oils and fats
9.0,8.0,lime,2006,RoW Africa,Cultivation of crops
53.4956,3.932,lime,2006,Netherlands,Manufacture of tobacco products
,,lime,2006,Netherlands,Manufacture of tobacco products
4.0,-73.25,lime,2006,RoW America,Cultivation of crops
38.928,-97.962,lime,2006,USA,Construction
,,lime,2006,USA,Construction
60.0,-106.0,lime,2006,Canada,Cultivation of cereal grains
42.0056,-100.198,lime,2006,USA,Processing of food products
,,lime,2006,USA,Processing of food products
40.83,-98.58,lime,2006,USA,Cultivation of plant-based fibers
